Start_Date_time,Stop_Date_time,Closest_Date_time,Lrb,Lfb,MLTrb,MLTfb,distmin,dLmin,dMLTmin,EMFb,B1b,B2b,SpecETot_lb,SpecEMax_lb,SpecEMed_lb,SpecEAvg_lb,SpecETot_ub,SpecEMax_ub,SpecEMed_ub,SpecEAvg_ub,SpecBTot_lb,SpecBMax_lb,SpecBMed_lb,SpecBAvg_lb,SpecBTot_ub,SpecBMax_ub,SpecBMed_ub,SpecBAvg_ub
2017-07-09T16:55:00,2017-07-09T16:58:00,2017-07-09T16:56:40,5.57,5.66,13.83,13.87,0.12,-0.09,0.04,152.0,2877.0,23.0,0.00772,6.13e-05,1.05e-07,4.6e-07,4.23e-05,1.06e-05,6.32e-10,5.85e-09,6.28e-05,5.8e-07,7.05e-10,3.74e-09,7.6e-07,1.14e-07,7.81e-11,1.05e-10
2017-07-09T18:31:13,2017-07-09T18:32:36,2017-07-09T18:31:40,5.79,5.12,15.08,14.68,0.87,0.67,0.4,320.0,7119.0,0.0,0.077,0.000253,1.34e-06,4.59e-06,7.29e-05,1.27e-05,6.39e-10,1.01e-08,0.00117,6.53e-06,9.11e-09,6.98e-08,1.15e-06,2.6e-07,8.17e-11,1.59e-10
2017-07-09T20:05:42,2017-07-09T20:06:41,2017-07-09T20:06:07,5.0,4.44,16.4,15.67,1.06,0.56,0.73,284.0,6428.0,0.0,0.0499,0.000149,7.06e-07,2.98e-06,2.57e-05,1.27e-05,5.9e-10,3.56e-09,0.000738,4.49e-06,5.2e-09,4.4e-08,8.33e-07,2.6e-07,7.57e-11,1.15e-10
2017-07-11T14:50:42,2017-07-11T14:53:02,2017-07-11T14:52:12,5.79,6.3,14.03,14.22,0.58,-0.51,0.19,224.0,0.0,0.0,0.0148,9.88e-05,2.42e-07,8.84e-07,0.00131,5.14e-05,5.79e-09,1.81e-07,3.63e-05,2.63e-07,5.33e-10,2.17e-09,3.47e-06,1.4e-07,9.13e-11,4.79e-10
2017-07-11T16:26:31,2017-07-11T16:27:57,2017-07-11T16:26:57,5.56,4.84,15.28,14.87,0.92,0.72,0.41,320.0,0.0,0.0,0.0251,5.24e-05,1.4e-07,1.5e-06,3.17e-05,6.09e-06,6.1e-10,4.37e-09,0.000553,1.33e-06,4.76e-10,3.31e-08,6.23e-07,1.33e-08,7.87e-11,8.6e-11
2017-07-12T19:25:03,2017-07-12T19:26:36,2017-07-12T19:25:37,5.67,5.12,15.36,14.98,0.79,0.55,0.43,368.0,0.0,0.0,0.0448,0.000218,2.43e-07,2.67e-06,1e-05,1.27e-07,5.8e-10,1.39e-09,0.0011,7.68e-06,6.84e-10,6.54e-08,5.83e-07,1.63e-09,7.93e-11,8.07e-11
2017-07-16T15:14:13,2017-07-16T15:16:55,2017-07-16T15:15:21,4.75,4.44,15.96,15.65,0.48,0.31,0.31,380.0,0.0,0.0,0.0169,6.96e-05,3.44e-08,1.01e-06,3.07e-05,3.93e-07,6.24e-10,4.34e-09,0.000493,2.38e-06,4.66e-10,2.94e-08,7.24e-07,6.35e-09,7.84e-11,1.02e-10
2017-07-21T18:56:13,2017-07-21T18:57:31,2017-07-21T18:57:20,5.72,6.14,13.79,14.02,0.58,-0.42,0.24,416.0,0.0,0.0,0.0792,0.00254,5.76e-07,4.74e-06,0.0148,0.000347,1.09e-08,2.05e-06,0.000349,1.1e-05,2.19e-09,2.08e-08,4.35e-05,1.21e-06,1.02e-10,5.99e-09
2017-11-21T07:56:28,2017-11-21T07:57:31,2017-11-21T07:57:03,5.38,5.31,9.02,8.47,0.77,0.06,0.55,296.0,0.0,123.0,1.76,0.0452,1.22e-07,0.000105,1.15,0.0661,4.23e-07,0.000159,0.000539,4.8e-05,1.79e-10,3.21e-08,0.000232,7.66e-06,1.58e-10,3.21e-08
2017-11-21T20:01:19,2017-11-21T20:03:28,2017-11-21T20:02:28,5.76,5.76,10.65,10.6,0.07,0.01,0.05,1889.0,0.0,95.0,2.52,0.0703,1.1e-05,0.00015,0.186,0.00823,1.75e-07,2.57e-05,0.00339,0.000179,5.06e-09,2.02e-07,7.17e-05,3.21e-06,1.63e-10,9.93e-09
2017-11-22T10:50:18,2017-11-22T10:51:26,2017-11-22T10:50:53,5.44,5.21,8.74,7.93,1.15,0.23,0.81,271.0,0.0,0.0,0.0643,0.0038,1.56e-07,3.84e-06,0.0353,0.00373,3.48e-09,4.88e-06,0.00012,3.68e-06,5.98e-10,7.16e-09,3.15e-05,2.02e-06,8.6e-11,4.35e-09
2017-11-22T13:22:23,2017-11-22T13:23:51,2017-11-22T13:23:08,6.4,6.45,10.53,10.55,0.05,-0.05,0.01,308.0,0.0,95.0,14.6,0.143,5.41e-05,0.000867,0.607,0.0206,3.2e-06,8.42e-05,0.0209,9.19e-05,5.77e-08,1.25e-06,0.000305,3.31e-05,1.23e-09,4.23e-08
2017-11-22T23:00:33,2017-11-22T23:01:22,2017-11-22T23:01:03,5.6,5.79,10.41,9.5,1.38,-0.18,0.91,0.0,0.0,3.0,0.0269,0.000842,2.5e-08,1.6e-06,0.0295,0.00155,1.53e-09,4.09e-06,1.55e-05,2.8e-07,2.03e-10,9.25e-10,9.27e-06,6.89e-07,8.2e-11,1.28e-09
2017-11-24T00:21:28,2017-11-24T00:22:36,2017-11-24T00:22:04,5.73,5.68,9.15,9.09,0.08,0.05,0.01,192.0,0.0,0.0,0.00629,0.000244,3.25e-08,5.48e-07,0.0218,0.00381,8.71e-08,4.4e-06,6.01e-06,2.15e-07,1.76e-10,5.24e-10,1.84e-05,1.28e-06,1.12e-10,3.71e-09
2017-11-24T08:47:33,2017-11-24T08:48:36,2017-11-24T08:48:08,5.74,5.47,9.29,8.42,1.3,0.27,0.87,312.0,0.0,55.0,0.201,0.00629,9.57e-07,1.2e-05,0.0596,0.00213,6.04e-08,8.25e-06,0.000742,6.71e-05,3.77e-09,4.43e-08,7.71e-05,2.21e-06,1.49e-10,1.07e-08
2017-11-25T02:13:31,2017-11-25T02:15:03,2017-11-25T02:14:23,5.04,4.82,8.19,7.4,1.03,0.22,0.79,283.0,0.0,0.0,0.00269,0.000126,8.72e-10,1.6e-07,0.00573,0.000242,6.36e-10,7.98e-07,3.83e-06,1.57e-08,9.31e-11,2.29e-10,1.39e-06,3.98e-08,7.46e-11,1.94e-10
2017-11-28T04:06:37,2017-11-28T04:07:56,2017-11-28T04:07:34,5.78,5.63,9.36,8.47,1.32,0.15,0.88,444.0,0.0,83.0,0.0469,0.00438,7.91e-08,2.8e-06,0.00802,0.000663,8.61e-09,1.1e-06,0.00022,2.54e-05,2.94e-10,1.31e-08,1.81e-05,1.3e-06,1.01e-10,2.49e-09
2017-11-28T15:04:08,2017-11-28T15:05:56,2017-11-28T15:05:31,6.04,5.79,10.82,11.08,0.47,0.26,0.26,372.0,0.0,35.0,1.1,0.00839,2.93e-05,6.57e-05,0.126,0.0048,7.73e-07,1.75e-05,0.00329,1.72e-05,8.48e-08,1.96e-07,0.000196,8.35e-06,9.32e-10,2.71e-08
2017-11-29T05:59:50,2017-11-29T06:01:09,2017-11-29T06:00:55,5.27,5.25,8.55,8.43,0.17,0.01,0.12,368.0,0.0,0.0,0.00575,2.3e-05,4.4e-08,3.43e-07,8.01e-06,1.21e-07,6e-10,1.11e-09,0.000302,1.36e-06,3.19e-10,1.8e-08,5.9e-07,1.48e-09,7.65e-11,8.16e-11
2017-12-02T06:50:56,2017-12-02T06:52:03,2017-12-02T06:51:58,5.59,5.55,8.86,8.58,0.41,0.04,0.28,360.0,0.0,19.0,0.00984,0.000684,9.57e-10,5.87e-07,0.0213,0.000667,1.7e-09,2.94e-06,1.75e-05,6.47e-08,1.12e-10,1.04e-09,1.61e-06,3.69e-08,8.08e-11,2.23e-10
2017-12-03T00:16:13,2017-12-03T00:17:46,2017-12-03T00:17:23,5.01,4.67,7.71,6.79,1.21,0.34,0.84,290.0,0.0,15.0,4.06e-05,5.06e-08,6.68e-10,3.77e-09,3.71e-06,1.34e-07,5.74e-10,7.98e-10,1.18e-06,4.71e-10,9.73e-11,1.1e-10,3.52e-07,1.38e-10,7.53e-11,7.58e-11
2017-12-03T09:45:02,2017-12-03T09:46:03,2017-12-03T09:46:00,5.73,5.59,8.71,8.32,0.59,0.14,0.39,296.0,0.0,0.0,0.00494,2.16e-05,9.55e-10,2.95e-07,3.8e-05,4.6e-08,5.8e-10,5.25e-09,8.79e-05,5.8e-07,1.45e-10,5.24e-09,6.04e-07,1.54e-10,8.18e-11,8.35e-11
2017-12-05T07:41:37,2017-12-05T07:42:36,2017-12-05T07:42:34,5.85,5.58,9.11,8.64,0.75,0.26,0.47,360.0,0.0,3.0,0.149,0.0206,4.24e-07,8.9e-06,0.0807,0.014,3.13e-09,1.12e-05,0.000551,7.02e-05,1.93e-09,3.28e-08,5.92e-05,4.69e-05,8.74e-11,8.2e-09
2017-12-08T06:57:13,2017-12-08T06:58:31,2017-12-08T06:58:23,5.14,5.0,8.0,8.63,0.84,0.14,0.63,360.0,0.0,51.0,0.109,0.0127,3.43e-08,6.52e-06,0.0299,0.00248,9.19e-10,4.14e-06,4.32e-05,5.87e-07,1.84e-10,2.58e-09,4.13e-06,3.57e-07,7.99e-11,5.71e-10
2017-12-09T00:21:57,2017-12-09T00:23:55,2017-12-09T00:23:45,4.25,4.26,6.67,6.88,0.24,-0.02,0.31,216.0,0.0,0.0,0.000231,3.61e-06,9.98e-10,1.99e-08,3.55e-06,8.67e-09,5.96e-10,7.47e-10,3.36e-06,6.6e-08,9.02e-11,2.9e-10,3.46e-07,1.08e-10,7.2e-11,7.27e-11
2017-12-11T00:56:50,2017-12-11T00:57:57,2017-12-11T00:57:49,5.74,5.85,9.29,9.07,0.34,-0.11,0.11,320.0,0.0,63.0,0.00248,0.000595,1.64e-08,1.51e-07,0.00101,5.4e-05,2.57e-09,1.43e-07,9.32e-06,1.56e-07,1.33e-10,5.68e-10,1.17e-06,2.37e-08,8.5e-11,1.66e-10
2017-12-12T10:41:56,2017-12-12T10:42:57,2017-12-12T10:42:53,5.65,5.34,8.02,8.17,0.38,0.32,0.13,384.0,0.0,91.0,1.48,0.0439,3.06e-07,8.8e-05,4.65,0.148,7.66e-06,0.000644,0.00014,2.79e-06,4.41e-10,8.36e-09,0.000525,7.79e-05,9.26e-10,7.27e-08
2018-02-26T18:45:50,2018-02-26T18:47:22,2018-02-26T18:46:30,5.23,4.97,7.15,6.68,0.67,0.25,0.48,379.0,0.0,0.0,0.0344,0.00203,2.24e-08,2.05e-06,0.0403,0.00472,1.16e-09,5.57e-06,1.27e-05,6.06e-08,1.21e-10,7.59e-10,9.16e-06,1.59e-06,7.61e-11,1.27e-09
2018-02-28T08:43:00,2018-02-28T08:45:36,2018-02-28T08:44:26,3.13,3.14,9.44,9.35,0.08,-0.02,0.09,176.0,0.0,0.0,0.00327,0.000219,1.08e-09,2.83e-07,0.00856,0.00114,1.24e-09,3.24e-06,2.22e-06,1.85e-08,7.77e-11,1.92e-10,5.62e-07,2.06e-07,7.14e-11,2.13e-10
2018-03-01T11:37:01,2018-03-01T11:39:22,2018-03-01T11:38:28,3.54,3.54,8.91,9.0,0.09,-0.0,0.1,780.0,0.0,0.0,0.000146,6.73e-06,1.35e-09,1.09e-08,3.07e-06,2.62e-07,5.72e-10,8.47e-10,3.5e-06,3.53e-07,8.44e-11,2.6e-10,2.62e-07,1.01e-09,7.1e-11,7.21e-11
2018-06-26T04:16:42,2018-06-26T04:17:51,2018-06-26T04:17:38,4.81,4.73,23.96,0.02,0.1,0.07,0.06,324.0,0.0,27.0,4.32,0.099,3.29e-06,0.000257,1.84,0.0452,4.07e-07,0.000259,0.00471,0.000175,2.14e-10,2.81e-07,0.000614,2.49e-05,9.18e-11,8.61e-08
2018-07-15T10:23:33,2018-07-15T10:24:22,2018-07-15T10:24:18,5.35,7.01,23.51,22.99,1.85,-1.65,0.51,278.0,0.0,0.0,0.00115,1.06e-05,1.5e-09,6.88e-08,6.52e-05,9.97e-07,6.38e-10,9.03e-09,9.34e-05,9.87e-07,1.32e-10,5.57e-09,1.19e-06,3.13e-08,8.02e-11,1.65e-10
2018-08-07T23:22:56,2018-08-07T23:24:03,2018-08-07T23:24:02,5.04,4.99,1.73,2.14,0.53,0.05,0.4,360.0,1369.0,51.0,0.152,0.00184,2.32e-08,9.05e-06,0.00154,0.000179,6.41e-10,2.14e-07,0.00372,9.56e-05,2.57e-10,2.22e-07,4.08e-06,7.32e-07,7.54e-11,5.68e-10
2018-08-08T05:45:37,2018-08-08T05:46:26,2018-08-08T05:46:20,5.75,6.27,23.62,0.32,1.21,-0.52,0.76,348.0,849.0,0.0,0.00231,1.84e-06,7.87e-08,1.38e-07,2.27e-05,5.91e-08,5.5e-10,3.14e-09,0.000207,1.54e-07,7.74e-09,1.23e-08,6.1e-07,2.18e-09,8.11e-11,8.46e-11
2018-08-08T22:07:33,2018-08-08T22:08:31,2018-08-08T22:07:34,4.71,3.87,22.24,21.58,1.13,0.84,0.66,308.0,0.0,0.0,9.22e-05,5.94e-06,7.08e-10,5.5e-09,5.11e-06,1.6e-08,5.47e-10,7.57e-10,2.74e-06,7.24e-08,9.43e-11,1.63e-10,5.01e-07,2.8e-10,7.3e-11,7.42e-11
2018-08-09T09:12:23,2018-08-09T09:12:57,2018-08-09T09:12:53,5.84,5.65,23.72,23.44,0.46,0.19,0.28,368.0,669.0,257.0,1.47,0.0785,4.17e-08,8.79e-05,1.54,0.0958,6.3e-09,0.000213,2.85e-05,3.73e-06,2.02e-10,1.7e-09,0.00021,1.16e-05,8.41e-11,2.9e-08
2018-08-10T01:03:50,2018-08-10T01:05:34,2018-08-10T01:04:38,4.41,3.84,21.97,21.34,0.89,0.57,0.63,300.0,537.0,3.0,0.00206,3.64e-06,4.32e-08,1.23e-07,8.66e-06,4.26e-07,5.8e-10,1.47e-09,2.96e-05,3.6e-08,2.45e-10,1.77e-09,4.45e-07,1.93e-09,7.25e-11,7.57e-11
2018-08-10T05:14:08,2018-08-10T05:15:17,2018-08-10T05:15:13,5.32,5.6,1.14,0.51,0.95,-0.28,0.63,360.0,343.0,0.0,0.0025,2.2e-06,8.72e-08,1.49e-07,1.35e-05,4.68e-08,5.4e-10,1.86e-09,4.43e-05,4.32e-08,1.66e-09,2.64e-09,5.52e-07,5.11e-10,7.53e-11,7.63e-11
2018-08-11T03:57:44,2018-08-11T03:59:40,2018-08-11T03:59:28,4.1,4.27,21.58,22.06,0.56,-0.17,0.62,224.0,387.0,0.0,0.000653,5.98e-06,1.16e-08,4.12e-08,9.25e-06,3.9e-07,5.86e-10,1.91e-09,7.46e-06,2.85e-08,1.62e-10,4.71e-10,3.67e-07,1.03e-09,7.24e-11,7.56e-11
2018-08-11T06:33:52,2018-08-11T06:34:26,2018-08-11T06:34:23,5.82,7.46,23.77,0.11,1.75,-1.65,0.34,295.0,914.0,47.0,0.112,0.0083,1.92e-08,6.69e-06,0.0865,0.0116,4.67e-09,1.2e-05,0.000297,1.43e-05,2.53e-10,1.77e-08,0.000276,5.16e-05,8.99e-11,3.82e-08
2018-08-11T17:34:42,2018-08-11T17:35:41,2018-08-11T17:35:37,5.56,5.9,1.27,1.0,0.52,-0.34,0.26,548.0,342.0,206.0,0.915,0.0218,8.87e-08,5.46e-05,0.0481,0.00582,6.98e-09,6.66e-06,0.000532,3.97e-05,2.23e-10,3.17e-08,9.83e-07,5.26e-08,8.18e-11,1.36e-10
2018-08-12T08:25:47,2018-08-12T08:26:46,2018-08-12T08:26:45,5.41,5.25,22.8,23.39,0.84,0.16,0.59,432.0,651.0,0.0,0.0121,3.95e-05,4.23e-08,7.22e-07,3.28e-05,6.83e-08,5.4e-10,4.54e-09,0.000834,3.43e-06,8.9e-10,4.97e-08,5.77e-07,7.24e-10,7.81e-11,7.98e-11
2018-08-13T01:52:57,2018-08-13T01:53:36,2018-08-13T01:53:23,4.83,4.04,22.28,21.39,1.32,0.79,0.89,316.0,323.0,0.0,0.000823,8.85e-06,2.71e-09,4.91e-08,8e-06,5.58e-08,5.45e-10,1.14e-09,3.91e-05,7.91e-07,1.14e-10,2.33e-09,5.25e-07,6.1e-10,7.34e-11,7.47e-11
2018-08-13T04:26:47,2018-08-13T04:27:12,2018-08-13T04:27:10,5.8,7.56,0.17,1.04,2.33,-1.75,0.9,323.0,2896.0,158.0,4.21,0.0903,2.06e-07,0.000251,0.908,0.0367,1.16e-08,0.000126,0.00115,7.9e-05,2.93e-10,6.84e-08,0.000351,3.05e-05,8.51e-11,4.87e-08
2018-08-13T19:11:57,2018-08-13T19:12:56,2018-08-13T19:12:37,4.09,4.4,21.23,22.04,0.96,-0.31,0.81,212.0,297.0,0.0,0.000723,2.91e-05,1.75e-09,4.67e-08,3.65e-06,4.17e-09,5.42e-10,7.39e-10,7.63e-06,5.4e-07,9.37e-11,4.93e-10,3.6e-07,1.66e-10,7.19e-11,7.29e-11
2018-08-14T00:59:44,2018-08-14T01:01:40,2018-08-14T01:01:13,4.07,4.24,2.4,1.87,0.6,-0.17,0.53,260.0,7078.0,19.0,0.1,0.0025,7.82e-09,6.38e-06,0.0544,0.00324,5.49e-10,1.14e-05,1.95e-05,1.31e-06,1.27e-10,1.24e-09,3.25e-05,8.58e-06,7.02e-11,6.8e-09
