startTime,endTime,meanL,meanMLT,minMLT,minD [km]
2015-02-01 03:50:50.204080,2015-02-01 03:52:40.408160,4.41437430193244,20.160768904037745,0.7195053478102089,174.71752465047746
2015-02-03 00:32:01.224500,2015-02-03 00:34:34.285720,3.743252997244488,19.343835010334264,0.6330586067981869,380.8060237979561
2015-02-03 06:47:52.653060,2015-02-03 06:48:17.142860,4.067486455392344,3.3950745524738455,1.2929667120538557,984.7992323866059
2015-02-04 03:41:35.510200,2015-02-04 03:44:53.877540,3.750489947842902,19.904770293058917,0.2933023908823671,nan
2015-02-05 06:53:33.061220,2015-02-05 06:54:31.836720,3.865148146916511,19.58813101214207,0.9935367566202089,nan
2015-02-06 01:56:13.469380,2015-02-06 01:57:17.142860,5.226525749470895,20.512597628561927,0.9017252893009413,423.1465045533535
2015-02-06 03:31:47.755100,2015-02-06 03:31:57.551020,6.343164854104743,21.331810352058824,1.401372378648368,324.9173471973037
2015-02-07 03:32:19.591840,2015-02-07 03:36:00,3.031641376638599,19.57193473112916,0.268983845229112,nan
2015-02-08 06:43:56.326520,2015-02-08 06:47:00,3.2305221462077744,19.439745498787644,0.30190241256016037,nan
2015-02-09 01:46:44.081620,2015-02-09 01:48:15.918360,4.994144138643677,20.28039418991558,0.637636998051665,nan
2015-02-09 03:21:33.061220,2015-02-09 03:22:17.142860,6.1782168919416085,21.279101561848428,1.0683221929425244,nan
2015-02-09 09:53:47.755100,2015-02-09 09:54:36.734700,3.4247003219670846,18.94714588362598,1.0171457542777276,nan
2015-02-10 04:57:08.571440,2015-02-10 04:58:41.632660,4.956489788133733,20.394099887187792,0.7696110819837543,nan
2015-02-12 01:36:19.591840,2015-02-12 01:38:46.530620,4.282074610386461,20.031087863420804,0.3145913971871259,nan
2015-02-12 03:11:02.448980,2015-02-12 03:12:22.040820,5.977305975462976,21.220838802466965,0.7252228340616824,nan
2015-02-13 04:46:28.163260,2015-02-13 04:49:17.142840,4.32027394723311,20.254673647017007,0.33529547472042864,nan
2015-02-13 22:18:44.081620,2015-02-13 22:20:40.408160,3.607235576454256,18.734787903960804,0.8641150121733254,nan
2015-02-15 01:25:57.551020,2015-02-15 01:29:08.571440,3.66724579879664,19.776087987092506,0.14331978178663007,nan
2015-02-15 03:00:31.836740,2015-02-15 03:02:09.795920,5.761548158558391,21.0106173465868,0.5132493219452883,nan
2015-02-16 04:35:50.204080,2015-02-16 04:39:15.918360,3.7280030334499012,20.046016245953695,0.1509643603488655,nan
2015-02-17 07:47:31.836740,2015-02-17 07:49:40.408160,4.020392157479479,19.599108193758138,0.6243807979531546,nan
2015-02-17 16:15:00,2015-02-17 16:17:02.448980,2.9708017655868004,18.000227445529674,0.7794467334883421,1529.6781640045851
2015-02-18 02:50:37.959180,2015-02-18 02:51:36.734700,5.781731571624006,20.640908218460456,0.4396308453258122,nan
2015-02-18 19:21:00,2015-02-18 19:23:07.346940,3.0533934680482,17.83761655039591,0.9566096003529161,1045.3744851999331
2015-02-19 04:26:37.959180,2015-02-19 04:29:00,3.060223673808041,19.748392157742927,0.7533449788768891,nan
2015-02-19 06:01:13.469380,2015-02-19 06:02:02.448980,5.390462401882315,20.40653956349196,0.9225606273188873,nan
2015-02-19 23:31:02.448980,2015-02-19 23:31:46.530600,4.833547557569365,19.513501819484087,0.969324516152728,nan
2015-02-20 07:36:44.081640,2015-02-20 07:39:53.877560,3.293740200560138,19.48922764905854,0.1283223646325311,nan
2015-02-21 02:38:50.204080,2015-02-21 02:40:46.530620,4.904814749792511,20.607083747865904,0.04630904193479779,nan
2015-02-21 04:14:57.551020,2015-02-21 04:15:51.428580,6.454869372418253,21.202605938516253,0.807689078975411,nan
2015-02-21 10:45:44.081640,2015-02-21 10:48:04.897960,3.49768023162302,18.916353909826242,0.5308187563021391,nan
2015-02-22 05:49:50.204080,2015-02-22 05:51:40.408180,4.960932785291209,20.395026116954803,0.42286458663399884,nan
2015-02-22 13:52:33.061220,2015-02-22 13:53:02.448980,3.562572029688598,18.285874939582733,1.0344118141579024,nan
2015-02-22 23:20:01.224480,2015-02-22 23:22:15.918360,4.234684095353455,19.338818852352045,0.5525646826325108,nan
2015-03-20 05:38:50.204080,2015-03-20 05:40:03.673480,5.955676526832589,21.129372741945943,0.30395152634117295,540.7461213150608
2015-03-20 12:35:06.122440,2015-03-20 12:38:34.285700,3.3594816092190727,17.87023257338811,0.18566673592220084,449.8891657028135
2015-03-20 13:41:52.653060,2015-03-20 13:42:51.428580,5.376757310425905,18.807974563248454,0.960225473818209,1200.2742052467815
2015-03-20 21:37:03.673480,2015-03-20 21:40:00,3.2191552807012203,19.00967952026384,0.9400595800849914,695.7867381635053
2015-03-20 23:09:28.163260,2015-03-20 23:10:22.040820,5.725112783789318,19.856525224160844,0.36085203738717553,253.88777966333436
2015-03-21 00:44:33.061220,2015-03-21 00:45:02.448980,7.035533783882905,20.67173135808325,0.7665723503972757,349.3619180683738
2015-03-21 07:14:18.367340,2015-03-21 07:15:31.836740,4.279522446673267,20.29783958004692,1.0047085592921334,1096.917221373219
2015-03-21 08:49:52.653060,2015-03-21 08:50:36.734700,6.122873952961086,20.163801817374083,0.7674616456737873,340.74459830727426
2015-03-21 15:42:00,2015-03-21 15:45:22.040820,3.3886524849955766,18.410972444440798,0.3614179633840102,320.5734693459359
2015-03-22 02:16:18.367340,2015-03-22 02:17:22.040820,5.454026118009487,21.18045323026801,0.9428227291927129,826.602171150504
2015-03-22 03:51:57.551020,2015-03-22 03:52:51.428580,6.665887889777883,21.727704835911855,0.2434813096226982,361.00084409016034
2015-03-22 10:22:56.326520,2015-03-22 10:24:09.795920,4.749444286563349,19.57037572489712,0.2746975686226669,148.73666412854084
2015-03-22 18:48:24.489800,2015-03-22 18:51:34.285720,3.3848572491637943,18.54904906972172,0.39616258328427634,191.04400560463662
2015-03-22 19:50:57.551020,2015-03-22 19:52:55.102040,4.921308355842973,18.752526308923663,0.9530468817522717,1191.142403619903
2015-03-23 05:26:03.673480,2015-03-23 05:27:17.142860,5.709687820084772,21.088863966438794,0.7191209658247644,842.1451811231223
2015-03-23 07:03:08.571420,2015-03-23 07:04:12.244900,6.378656394199366,20.87517811064626,0.7371094357615497,116.50171385410883
2015-03-23 13:29:31.836740,2015-03-23 13:30:57.551020,4.750410435546164,18.868275468945203,0.2631623955616753,648.5848954813358
