Start_Date_time,Stop_Date_time,Closest_Date_time,Lrb,Lfb,MLTrb,MLTfb,distmin,dLmin,dMLTmin,EMFb,B1b,B2b,SpecETot_lb,SpecEMax_lb,SpecEMed_lb,SpecEAvg_lb,SpecETot_ub,SpecEMax_ub,SpecEMed_ub,SpecEAvg_ub,SpecBTot_lb,SpecBMax_lb,SpecBMed_lb,SpecBAvg_lb,SpecBTot_ub,SpecBMax_ub,SpecBMed_ub,SpecBAvg_ub
2018-08-14T00:42:50,2018-08-14T00:44:22,2018-08-14T00:43:59,4.43,4.4,2.03,2.08,0.08,0.03,0.15,259.0,6134.0,23.0,0.116,0.00471,8.58e-09,8.08e-06,0.056,0.00324,5.51e-10,1.16e-05,1.99e-05,1.31e-06,1.3e-10,1.39e-09,3.26e-05,8.58e-06,7.02e-11,6.77e-09
2018-08-17T01:31:25,2018-08-17T01:33:28,2018-08-17T01:32:16,3.91,4.11,2.43,1.99,0.52,-0.2,0.48,202.0,5347.0,3.0,0.0838,0.00753,8.29e-09,5.55e-06,0.086,0.00965,2.99e-09,1.94e-05,2.87e-06,2.41e-07,8.55e-11,1.9e-10,5.34e-06,3.84e-07,7.29e-11,1.2e-09
2018-08-17T16:16:52,2018-08-17T16:17:36,2018-08-17T16:17:11,6.34,6.15,23.44,22.87,0.94,0.19,0.55,704.0,5948.0,0.0,0.0433,0.000249,1.85e-07,2.58e-06,4.06e-05,7.16e-08,5.46e-10,5.6e-09,0.00174,1.22e-05,2.73e-09,1.04e-07,6.85e-07,3.2e-09,9.12e-11,9.46e-11
2018-08-25T04:48:18,2018-08-25T04:49:07,2018-08-25T04:48:52,5.66,5.39,22.89,22.34,0.82,0.28,0.52,360.0,0.0,0.0,0.00212,3.19e-05,2.85e-09,1.26e-07,0.00165,6.4e-05,8.61e-10,2.29e-07,7.05e-05,6.3e-07,1.86e-10,4.2e-09,1.16e-05,2.3e-07,8.68e-11,1.6e-09
2018-08-25T06:22:28,2018-08-25T06:23:02,2018-08-25T06:22:52,5.76,5.45,23.93,23.03,1.34,0.31,0.89,360.0,0.0,3.0,0.000661,1.16e-05,5.69e-09,3.94e-08,0.00028,2.63e-05,5.2e-10,3.88e-08,1.15e-05,5.76e-08,2.84e-10,6.84e-10,2.27e-06,1.7e-07,8.03e-11,3.14e-10
2018-09-19T02:58:52,2018-09-19T02:59:22,2018-09-19T02:58:59,5.89,5.28,22.6,21.77,1.33,0.61,0.78,294.0,0.0,7.0,0.258,0.0575,1.74e-09,1.54e-05,0.00807,0.0067,5.43e-10,1.12e-06,4.91e-06,7.2e-08,1.75e-10,2.93e-10,6.17e-07,4.98e-09,8.29e-11,8.55e-11
2018-09-20T00:30:01,2018-09-20T00:33:11,2018-09-20T00:31:55,3.42,3.24,1.89,2.27,0.38,0.18,0.47,84.0,3499.0,0.0,0.000574,2.1e-05,2.04e-09,6.7e-08,1.01e-06,3.75e-09,5.35e-10,6.14e-10,5.48e-06,7.05e-08,8.21e-11,6.4e-10,1.08e-07,9.97e-11,6.55e-11,6.58e-11
2018-09-21T03:25:07,2018-09-21T03:27:15,2018-09-21T03:26:22,3.94,3.65,1.41,2.03,0.67,0.3,0.62,336.0,5574.0,0.0,0.00889,3.38e-05,2.76e-07,5.71e-07,7.41e-05,6.29e-07,1.88e-09,1.51e-08,0.000154,5.85e-07,2.97e-09,9.87e-09,9.99e-07,1.19e-08,7.99e-11,2.03e-10
2018-09-21T11:18:42,2018-09-21T11:19:41,2018-09-21T11:19:16,5.1,5.11,23.99,0.4,0.54,-0.01,0.4,372.0,0.0,0.0,3.47e-05,5.91e-08,5.72e-10,2.07e-09,1.11e-05,2.61e-08,5.16e-10,1.54e-09,2.13e-06,1.2e-08,9.88e-11,1.27e-10,5.29e-07,5.14e-10,7.21e-11,7.33e-11
2018-09-22T14:42:28,2018-09-22T14:43:12,2018-09-22T14:42:50,4.95,4.88,0.18,0.17,0.07,0.07,0.01,240.0,0.0,63.0,7.7,0.256,2.07e-06,0.000459,0.661,0.0236,3.23e-08,9.34e-05,0.00955,0.000715,1.9e-10,5.69e-07,7.7e-05,7.88e-06,7.82e-11,1.09e-08
2018-09-22T15:47:03,2018-09-22T15:49:50,2018-09-22T15:48:08,3.55,3.58,1.56,1.05,0.48,-0.04,0.52,156.0,0.0,11.0,1.05,0.053,3.27e-08,8.17e-05,0.63,0.0236,2.11e-08,0.000185,4.32e-05,9.71e-06,8.52e-11,3.38e-09,7.5e-05,7.88e-06,6.96e-11,2.21e-08
2018-09-22T21:06:37,2018-09-22T21:07:36,2018-09-22T21:06:38,5.78,5.82,22.22,21.98,0.37,-0.04,0.24,420.0,1670.0,95.0,7.61,0.317,3.04e-07,0.000454,2.19,0.131,2.61e-07,0.000303,0.0106,0.000291,3.91e-10,6.31e-07,0.000386,1.94e-05,1.01e-10,5.35e-08
2018-10-10T17:49:50,2018-10-10T17:51:22,2018-10-10T17:50:35,4.19,4.14,0.32,23.94,0.43,0.05,0.39,264.0,0.0,123.0,2.77,0.316,8.08e-08,0.000173,0.385,0.0274,2.03e-08,7.56e-05,5.06e-05,3.81e-06,9.27e-11,3.17e-09,0.000124,2.5e-05,7.39e-11,2.43e-08
2018-10-11T12:21:08,2018-10-11T12:23:35,2018-10-11T12:22:08,3.61,3.59,0.93,0.89,0.04,0.03,0.03,204.0,0.0,0.0,0.00249,4.44e-05,4.58e-09,1.81e-07,4.19e-05,3.38e-06,5.62e-10,1.15e-08,1.67e-05,3.19e-07,9.15e-11,1.22e-09,2.79e-07,3.52e-09,6.92e-11,7.66e-11
2018-12-18T01:00:22,2018-12-18T01:04:31,2018-12-18T01:02:29,3.14,3.37,23.02,23.47,0.43,-0.22,0.42,32.0,0.0,83.0,0.000132,1.99e-06,2.48e-09,1.17e-08,2.5e-06,3.65e-09,5.83e-10,7.23e-10,2.38e-06,2.09e-08,9.89e-11,2.11e-10,2.54e-07,1.18e-10,7.27e-11,7.36e-11
2019-01-24T02:19:19,2019-01-24T02:21:34,2019-01-24T02:21:28,3.97,3.13,14.78,15.23,0.93,0.83,0.43,228.0,855.0,0.0,0.0196,9.67e-05,1.2e-08,1.34e-06,3.2e-06,3.63e-08,5.83e-10,7.54e-10,0.000889,4.69e-06,1.4e-10,6.06e-08,3.1e-07,1.42e-09,7.17e-11,7.3e-11
2019-01-24T22:46:47,2019-01-24T22:47:56,2019-01-24T22:47:35,6.46,6.6,17.03,16.89,0.24,-0.14,0.14,720.0,7042.0,0.0,0.0301,0.000886,7.02e-09,1.79e-06,1.85e-05,2.3e-07,6.67e-10,2.55e-09,0.000848,1.17e-05,4.33e-10,5.05e-08,7.31e-07,6.38e-10,9.77e-11,1.01e-10
2019-01-25T00:22:03,2019-01-25T00:23:12,2019-01-25T00:22:35,6.26,7.2,18.12,17.45,1.47,-0.94,0.49,540.0,4907.0,0.0,0.00201,2.28e-05,2.26e-09,1.74e-07,4.48e-05,4.22e-06,6.36e-10,9e-09,8.34e-05,1.44e-06,2.8e-10,7.22e-09,4.75e-07,3.58e-09,9.08e-11,9.54e-11
2019-01-26T19:04:08,2019-01-26T19:05:02,2019-01-26T19:04:57,5.9,6.17,16.56,15.61,1.52,-0.27,0.94,8.0,5735.0,0.0,0.05,0.000101,8.61e-07,2.98e-06,4.57e-05,4.4e-08,6.38e-10,6.32e-09,0.00338,1.01e-05,5.46e-08,2.01e-07,6.92e-07,7.67e-10,8.75e-11,9.58e-11
2019-01-27T03:04:50,2019-01-27T03:06:52,2019-01-27T03:06:03,4.61,4.54,15.34,15.58,0.29,0.07,0.22,252.0,2068.0,75.0,0.00632,5.96e-05,5.09e-08,3.78e-07,0.0219,0.00476,6.17e-10,3.6e-06,1.16e-05,1.03e-07,1.33e-10,6.91e-10,5.65e-06,1.96e-06,7.39e-11,9.3e-10
2019-02-01T01:39:56,2019-02-01T01:41:46,2019-02-01T01:41:04,5.83,5.59,16.15,16.45,0.48,0.23,0.26,288.0,5052.0,0.0,0.0363,0.000104,3.31e-07,2.17e-06,4.1e-05,3.61e-07,6.15e-10,5.68e-09,0.00343,6.65e-06,1.93e-08,2.05e-07,6.13e-07,1.63e-10,8.35e-11,8.5e-11
2019-02-02T04:37:28,2019-02-02T04:38:51,2019-02-02T04:37:58,5.46,5.68,16.18,15.59,0.86,-0.22,0.58,288.0,4410.0,11.0,0.0545,0.000436,3.09e-07,3.25e-06,0.0174,0.000691,1.76e-07,2.4e-06,0.00138,0.000105,6.41e-10,8.22e-08,2.75e-05,4.25e-07,3.61e-10,3.81e-09
2019-02-03T05:58:08,2019-02-03T06:00:45,2019-02-03T05:59:18,3.54,3.39,14.3,15.0,0.66,0.15,0.7,295.0,0.0,0.0,0.00261,1.31e-05,1.11e-08,2.04e-07,4.81e-06,4.76e-08,6.06e-10,1.49e-09,1.66e-05,9.3e-08,1.05e-10,1.29e-09,2.38e-07,2.05e-10,7.1e-11,7.36e-11
2019-02-04T19:46:37,2019-02-04T19:47:56,2019-02-04T19:47:20,5.96,6.01,16.12,15.97,0.22,-0.05,0.14,716.0,6932.0,71.0,0.00512,2.93e-05,1.13e-08,3.06e-07,5.71e-05,1.08e-07,6.05e-10,7.91e-09,4.04e-05,1e-07,3.66e-10,2.41e-09,6.54e-07,1.94e-10,8.82e-11,9.06e-11
2019-02-05T03:48:07,2019-02-05T03:50:15,2019-02-05T03:49:20,4.51,4.28,15.01,15.56,0.68,0.23,0.56,284.0,2452.0,15.0,0.00124,6.77e-06,1.45e-09,7.44e-08,0.00273,0.000769,6.01e-10,4.72e-07,1.11e-05,4.71e-08,8.88e-11,6.65e-10,5.34e-07,2.42e-08,7.28e-11,9.23e-11
2019-02-07T03:13:31,2019-02-07T03:15:03,2019-02-07T03:14:10,6.05,6.29,16.76,16.23,0.91,-0.24,0.53,360.0,6970.0,31.0,0.266,0.00138,2.3e-06,1.59e-05,0.00326,0.000608,1.31e-08,4.51e-07,0.00223,8.5e-06,1.95e-08,1.33e-07,2.88e-06,4.73e-07,1.08e-10,3.99e-10
2019-02-07T22:06:19,2019-02-07T22:07:57,2019-02-07T22:07:17,6.39,6.48,17.4,17.29,0.24,-0.09,0.05,360.0,6967.0,0.0,0.000584,4.43e-06,1.15e-09,3.48e-08,2.41e-05,4.6e-08,6.04e-10,3.34e-09,2.88e-05,1.77e-07,3.12e-10,1.72e-09,7.06e-07,3.4e-10,9.55e-11,9.79e-11
2019-02-08T04:34:18,2019-02-08T04:35:56,2019-02-08T04:35:11,5.02,4.94,15.48,15.57,0.16,0.08,0.11,361.0,3694.0,19.0,0.00117,0.000206,2.62e-09,7e-08,0.00183,0.00052,6.21e-10,2.56e-07,7.39e-06,1.95e-08,1.04e-10,4.41e-10,1.2e-06,8.59e-08,7.77e-11,1.68e-10
2019-02-09T01:02:19,2019-02-09T01:04:03,2019-02-09T01:03:23,6.29,6.31,17.11,17.03,0.12,-0.02,0.09,368.0,6967.0,0.0,0.00606,3.55e-05,9.91e-08,3.61e-07,5.48e-05,8.55e-08,8.19e-10,7.6e-09,0.000166,2.15e-07,3.71e-09,9.92e-09,8.69e-07,1.44e-09,9.67e-11,1.2e-10
2019-02-11T05:20:23,2019-02-11T05:21:46,2019-02-11T05:20:57,5.39,5.4,15.87,15.58,0.41,-0.01,0.29,368.0,4109.0,0.0,0.00679,1.16e-05,9.9e-08,4.05e-07,5.33e-06,2.97e-09,5.63e-10,7.38e-10,0.000582,1.04e-06,8.07e-09,3.47e-08,5.58e-07,1.21e-10,7.65e-11,7.72e-11
2019-02-12T01:49:19,2019-02-12T01:51:09,2019-02-12T01:49:59,6.04,6.43,17.39,16.94,0.86,-0.39,0.45,319.0,6971.0,59.0,0.214,0.00064,1.49e-06,1.28e-05,5.93e-05,1.06e-07,5.91e-10,8.21e-09,0.00618,2.66e-05,4.24e-09,3.68e-07,6.38e-07,1.49e-09,8.58e-11,8.83e-11
2019-02-12T08:14:23,2019-02-12T08:15:46,2019-02-12T08:14:59,5.22,5.25,15.85,14.95,1.22,-0.03,0.9,288.0,2981.0,142.0,0.0146,1.39e-05,3.47e-07,8.7e-07,0.00109,0.000206,8.29e-10,1.51e-07,7.62e-05,5.44e-08,2.67e-09,4.55e-09,3.54e-06,1.03e-06,7.63e-11,4.9e-10
2019-02-17T05:16:56,2019-02-17T05:18:28,2019-02-17T05:17:39,5.22,5.15,15.5,15.67,0.24,0.07,0.17,331.0,0.0,0.0,0.0032,1.35e-05,2.57e-09,1.91e-07,5.37e-06,6.85e-09,5.63e-10,7.44e-10,0.000139,4.09e-07,1.16e-10,8.29e-09,5.47e-07,2.52e-10,7.48e-11,7.56e-11
2019-02-18T01:45:56,2019-02-18T01:47:34,2019-02-18T01:46:40,6.04,6.2,17.11,16.97,0.3,-0.16,0.18,408.0,0.0,0.0,0.000745,2.24e-06,5.58e-09,4.44e-08,4.83e-05,4.27e-08,5.75e-10,6.68e-09,1.83e-05,2.15e-08,3.29e-10,1.09e-09,6.23e-07,1.63e-10,8.48e-11,8.63e-11
2019-03-16T18:20:23,2019-03-16T18:21:26,2019-03-16T18:21:06,5.69,5.29,14.83,15.69,1.3,0.39,0.86,360.0,0.0,23.0,0.228,0.000512,3.7e-06,1.36e-05,5.13e-05,6.32e-08,6.7e-10,7.1e-09,0.0159,2.98e-05,2.92e-07,9.5e-07,6.64e-07,8.56e-10,8.65e-11,9.2e-11
2019-03-17T05:30:47,2019-03-17T05:31:51,2019-03-17T05:31:19,5.74,5.83,16.33,16.26,0.13,-0.09,0.06,360.0,85.0,0.0,0.00745,4.42e-05,2.18e-08,4.47e-07,4.7e-05,5.26e-08,5.64e-10,6.47e-09,0.000887,5.89e-06,3.98e-10,5.32e-08,6.04e-07,1.7e-10,8.17e-11,8.31e-11
2019-03-19T09:42:37,2019-03-19T09:43:46,2019-03-19T09:43:09,5.69,5.63,15.4,15.26,0.22,0.06,0.14,700.0,0.0,0.0,0.000408,4.12e-06,1.05e-09,2.44e-08,6.45e-06,4.04e-07,5.5e-10,8.91e-10,9.17e-06,9.49e-08,1.13e-10,5.47e-10,5.61e-07,1.21e-10,7.68e-11,7.74e-11
2019-03-30T06:40:23,2019-03-30T06:41:36,2019-03-30T06:40:51,5.43,5.57,16.6,16.27,0.51,-0.15,0.34,360.0,2383.0,0.0,0.00591,0.000109,3.29e-08,3.52e-07,6.11e-06,1.57e-07,5.54e-10,8.46e-10,0.000366,6.55e-06,1.87e-10,2.18e-08,5.7e-07,2.76e-09,7.71e-11,7.88e-11
2019-03-30T11:55:08,2019-03-30T11:56:51,2019-03-30T11:56:02,4.77,4.66,13.89,14.78,1.11,0.11,0.89,486.0,2917.0,0.0,0.000835,1.13e-05,6.61e-10,4.98e-08,4.99e-06,2.77e-09,5.49e-10,7.25e-10,2.22e-05,3.45e-07,9.2e-11,1.32e-09,5.08e-07,1.1e-10,7.29e-11,7.38e-11
2019-03-30T13:30:47,2019-03-30T13:31:51,2019-03-30T13:31:21,5.74,5.68,15.13,14.95,0.28,0.06,0.18,540.0,5015.0,0.0,0.00092,1.13e-05,1.66e-09,5.48e-08,6.67e-06,5.39e-08,5.34e-10,9.22e-10,1.96e-05,3.45e-07,1.22e-10,1.17e-09,5.75e-07,1.28e-10,7.87e-11,7.94e-11
2019-03-31T07:58:52,2019-03-31T07:59:51,2019-03-31T07:59:20,5.86,5.75,15.54,15.93,0.6,0.11,0.38,540.0,6932.0,0.0,0.00108,4.77e-06,7.23e-09,6.42e-08,2.43e-05,4.93e-08,5.4e-10,3.36e-09,8.49e-05,6.59e-07,1.66e-10,5.06e-09,5.81e-07,1.38e-10,7.98e-11,8.05e-11
2019-04-03T07:08:52,2019-04-03T07:09:46,2019-04-03T07:09:32,5.85,5.46,15.32,16.17,1.32,0.39,0.87,372.0,6933.0,0.0,0.0415,0.000173,2.86e-07,2.47e-06,3.99e-05,6.08e-08,5.43e-10,5.54e-09,0.00124,4.62e-06,2.08e-09,7.37e-08,5.84e-07,3.02e-10,8.02e-11,8.1e-11
2019-04-03T14:58:37,2019-04-03T15:00:15,2019-04-03T14:59:33,5.59,5.53,14.58,15.03,0.66,0.06,0.45,540.0,7009.0,35.0,0.509,0.00416,3.47e-06,3.04e-05,4.14e-05,3.96e-07,6.53e-10,5.73e-09,0.0113,8.61e-05,3.6e-08,6.71e-07,6.09e-07,2.44e-09,8.05e-11,8.43e-11
2019-04-03T15:33:18,2019-04-03T15:34:22,2019-04-03T15:33:57,5.82,5.74,15.0,14.96,0.1,0.08,0.04,540.0,6845.0,43.0,0.537,0.00416,4.47e-06,3.2e-05,6.03e-05,3.96e-07,7.42e-10,8.35e-09,0.0109,8.61e-05,2.95e-08,6.49e-07,6.25e-07,2.44e-09,8.29e-11,8.66e-11
2019-04-04T03:40:19,2019-04-04T03:42:28,2019-04-04T03:41:15,4.46,4.61,17.41,17.01,0.5,-0.15,0.39,264.0,5185.0,0.0,0.00804,3.42e-05,1.17e-08,4.83e-07,2.43e-05,1.88e-05,5.61e-10,4.18e-09,0.000386,1.67e-06,1.57e-10,2.31e-08,4.27e-07,1.12e-10,7.27e-11,7.35e-11
2019-04-04T08:58:03,2019-04-04T08:59:26,2019-04-04T08:58:59,5.56,5.49,14.62,14.19,0.63,0.07,0.44,768.0,6770.0,0.0,0.00944,3.45e-05,1.28e-07,5.63e-07,0.000143,5.74e-05,5.61e-10,1.98e-08,2.98e-05,3.55e-08,6.88e-10,1.78e-09,5.75e-07,7.85e-10,7.74e-11,7.95e-11
2019-04-04T18:24:52,2019-04-04T18:25:56,2019-04-04T18:25:28,6.02,5.82,15.09,14.36,1.13,0.2,0.71,360.0,6842.0,162.0,1.28,0.00751,4.29e-07,7.65e-05,0.00144,0.000105,8.43e-10,2e-07,0.00729,8.87e-05,2.43e-09,4.35e-07,2.18e-06,4.67e-08,9.01e-11,3.03e-10
2019-04-05T19:41:50,2019-04-05T19:43:15,2019-04-05T19:42:47,5.25,5.25,13.87,14.14,0.37,-0.0,0.26,288.0,6930.0,43.0,0.125,0.00222,6.1e-07,7.45e-06,4.34e-05,6.65e-07,5.67e-10,6e-09,0.00154,5.52e-05,5.78e-10,9.18e-08,6.26e-07,1.53e-08,7.89e-11,8.65e-11
2019-04-06T07:53:52,2019-04-06T07:54:56,2019-04-06T07:54:31,5.63,5.57,16.17,16.03,0.21,0.06,0.11,360.0,2324.0,51.0,0.0949,0.0135,3.02e-07,5.66e-06,0.00116,0.000202,1.08e-09,1.61e-07,0.000416,9.38e-05,1.01e-09,2.48e-08,2.73e-06,5.35e-07,8.1e-11,3.78e-10
2019-04-07T09:11:47,2019-04-07T09:12:51,2019-04-07T09:12:31,5.86,5.67,15.11,15.72,0.94,0.19,0.64,264.0,4756.0,0.0,0.011,0.000108,7.1e-08,6.54e-07,4.94e-05,3.99e-07,5.69e-10,6.86e-09,0.000187,3.03e-06,2.21e-10,1.12e-08,5.9e-07,2.98e-09,8.06e-11,8.19e-11
2019-04-07T20:08:50,2019-04-07T20:10:22,2019-04-07T20:09:51,5.25,5.21,16.69,16.81,0.17,0.04,0.12,420.0,2324.0,0.0,0.00342,6.39e-06,1.8e-08,2.04e-07,2.17e-05,5.49e-08,5.46e-10,3e-09,6.06e-05,1.73e-07,1.7e-10,3.62e-09,5.61e-07,1.31e-10,7.65e-11,7.76e-11
2019-04-08T18:52:02,2019-04-08T18:53:28,2019-04-08T18:53:04,5.07,5.12,13.62,14.43,1.07,-0.05,0.79,312.0,6967.0,111.0,1.11,0.0449,5.44e-06,6.63e-05,0.000453,2.03e-05,1.67e-09,6.28e-08,0.0056,0.000117,2.26e-08,3.34e-07,1.59e-06,6.1e-08,7.94e-11,2.2e-10
2019-04-09T02:49:23,2019-04-09T02:50:02,2019-04-09T02:49:27,3.38,3.56,12.19,13.13,0.86,-0.18,0.94,144.0,7128.0,0.0,0.00968,5.36e-05,4.33e-09,8.18e-07,1.84e-06,1.18e-08,5.62e-10,6.46e-10,0.000107,5.44e-07,9.13e-11,9.06e-09,2.01e-07,1.02e-10,6.98e-11,7.03e-11
2019-04-10T01:58:28,2019-04-10T01:59:36,2019-04-10T01:59:23,4.88,4.47,16.84,17.46,0.88,0.41,0.72,324.0,3633.0,0.0,0.00197,7.45e-06,7.67e-10,1.17e-07,5.4e-06,1.82e-08,5.63e-10,7.6e-10,0.00012,3.24e-07,9.76e-11,7.16e-09,5.32e-07,1.22e-10,7.39e-11,7.49e-11
2019-04-10T07:17:56,2019-04-10T07:19:28,2019-04-10T07:19:00,5.37,5.19,14.17,13.82,0.51,0.18,0.35,360.0,7128.0,51.0,0.134,0.00271,2.03e-06,7.97e-06,0.00175,0.000246,1.36e-09,2.42e-07,0.00126,9.73e-06,1.36e-08,7.53e-08,4.38e-06,3.16e-07,8.12e-11,6.06e-10
2019-05-05T06:39:47,2019-05-05T06:40:17,2019-05-05T06:40:16,5.97,5.42,14.91,13.94,1.56,0.56,0.99,500.0,1255.0,0.0,0.123,0.0011,5.15e-07,7.35e-06,0.000134,9.84e-06,5.77e-10,1.86e-08,0.00161,2.32e-05,3.68e-10,9.6e-08,6.69e-07,1.99e-09,8.31e-11,9.28e-11
2019-05-11T03:24:03,2019-05-11T03:25:22,2019-05-11T03:24:38,5.7,5.44,13.67,13.26,0.66,0.25,0.41,302.0,2324.0,0.0,0.00937,3.18e-05,1.2e-07,5.58e-07,2.82e-05,4.34e-08,5.73e-10,3.9e-09,0.000288,1e-06,1.82e-09,1.72e-08,5.9e-07,1.57e-10,8.03e-11,8.17e-11
2019-05-11T14:27:18,2019-05-11T14:28:26,2019-05-11T14:27:51,5.56,5.51,14.83,15.62,1.14,0.05,0.79,360.0,2265.0,0.0,0.00928,6.86e-05,3.36e-08,5.53e-07,3.54e-05,4.93e-08,5.51e-10,4.91e-09,0.00019,2e-06,2.34e-10,1.13e-08,5.91e-07,1.51e-10,8.07e-11,8.18e-11
2019-05-11T16:00:19,2019-05-11T16:01:57,2019-05-11T16:01:09,4.26,4.2,16.33,15.64,0.77,0.06,0.69,228.0,0.0,0.0,0.0308,0.000108,1.11e-07,1.87e-06,5.46e-06,4.9e-08,5.75e-10,9.8e-10,0.000372,2e-06,6.84e-10,2.26e-08,4.16e-07,1.16e-10,7.35e-11,7.46e-11
2019-05-11T22:19:23,2019-05-11T22:20:51,2019-05-11T22:20:04,5.82,5.67,14.52,14.19,0.53,0.15,0.33,360.0,2383.0,51.0,0.399,0.00554,4.9e-06,2.38e-05,0.0116,0.000629,1.19e-09,1.6e-06,0.00153,3.33e-05,2.01e-08,9.14e-08,2.49e-05,1.69e-06,9.08e-11,3.44e-09
2019-05-12T06:17:08,2019-05-12T06:18:31,2019-05-12T06:18:01,5.88,5.9,13.61,13.83,0.33,-0.02,0.19,360.0,2324.0,7.0,0.258,0.0015,4.46e-07,1.54e-05,0.00444,0.00104,6.26e-10,6.15e-07,0.000108,1.85e-07,2.7e-10,6.42e-09,1.02e-06,1.44e-07,8.22e-11,1.41e-10
2019-05-12T23:38:13,2019-05-12T23:39:56,2019-05-12T23:39:15,5.45,5.5,13.51,13.68,0.23,-0.05,0.17,672.0,863.0,0.0,0.000422,6.74e-07,1.02e-09,2.51e-08,5.45e-06,2.72e-09,5.38e-10,7.55e-10,3.87e-06,3.44e-09,1.12e-10,2.31e-10,5.6e-07,1.26e-10,7.69e-11,7.76e-11
2019-05-13T03:50:57,2019-05-13T03:53:31,2019-05-13T03:52:21,3.98,3.62,16.88,17.52,0.72,0.36,0.64,300.0,494.0,0.0,0.00101,5.39e-06,6.41e-10,6.7e-08,3.84e-06,5.22e-07,5.56e-10,8.58e-10,1.31e-05,1.08e-07,8.12e-11,8.71e-10,3.24e-07,2.28e-10,7.14e-11,7.23e-11
2019-05-13T10:44:37,2019-05-13T10:45:57,2019-05-13T10:45:28,5.86,5.89,14.53,15.0,0.71,-0.03,0.47,396.0,2383.0,0.0,0.0237,3.95e-05,5.63e-09,1.42e-06,4.81e-05,5.22e-08,5.4e-10,6.65e-09,0.000205,4.09e-07,1.95e-10,1.22e-08,5.94e-07,1.32e-10,8.13e-11,8.22e-11
2019-05-13T12:18:19,2019-05-13T12:19:57,2019-05-13T12:19:15,4.73,4.66,15.84,15.36,0.59,0.07,0.48,276.0,0.0,0.0,0.000985,2.11e-06,8.5e-09,5.87e-08,7.89e-06,3.63e-07,6.1e-10,1.15e-09,8.18e-06,1.29e-08,1.08e-10,4.88e-10,5.2e-07,7.59e-10,7.45e-11,7.58e-11
2019-05-14T13:37:08,2019-05-14T13:38:22,2019-05-14T13:37:46,5.62,5.5,14.64,15.57,1.36,0.12,0.93,360.0,7128.0,0.0,0.202,0.000192,8.45e-06,1.2e-05,0.000865,0.000327,1.54e-09,1.2e-07,0.00109,9.3e-07,3.76e-08,6.51e-08,8.53e-07,4.12e-08,8.32e-11,1.18e-10
2019-07-06T05:00:04,2019-07-06T05:02:02,2019-07-06T05:01:03,4.07,3.83,15.05,14.42,0.69,0.24,0.65,113.0,0.0,0.0,0.00648,1.78e-05,1.66e-09,4.44e-07,4.03e-06,6.6e-08,5.57e-10,8.6e-10,9.51e-06,4.19e-08,8.72e-11,6.51e-10,3.51e-07,3.15e-10,7.36e-11,7.49e-11
2019-07-07T06:19:50,2019-07-07T06:20:57,2019-07-07T06:20:39,5.78,5.94,13.43,14.23,1.22,-0.16,0.8,368.0,1255.0,0.0,0.0132,1.84e-05,1.2e-07,7.86e-07,3.48e-05,1.66e-07,6.05e-10,4.82e-09,9.69e-05,2.48e-07,4.66e-10,5.78e-09,6.32e-07,1.48e-09,8.44e-11,8.76e-11
2019-07-07T07:51:36,2019-07-07T07:54:09,2019-07-07T07:53:16,3.65,3.56,15.3,15.04,0.27,0.09,0.26,140.0,0.0,3.0,0.00171,9.67e-05,2.61e-08,1.35e-07,3.52e-05,5.18e-06,9.16e-10,8.75e-09,6.57e-06,1.23e-07,1.33e-10,5.16e-10,4.29e-07,2.91e-08,7.61e-11,1.07e-10
2019-07-09T04:07:44,2019-07-09T04:09:12,2019-07-09T04:09:06,3.56,3.2,15.42,14.56,0.83,0.36,0.86,108.0,0.0,0.0,0.000137,8.32e-07,1.28e-09,1.1e-08,2.41e-06,2.68e-09,5.35e-10,6.64e-10,1.95e-06,3.27e-09,8.44e-11,1.56e-10,2.64e-07,1.09e-10,7.19e-11,7.26e-11
2019-07-10T05:28:33,2019-07-10T05:29:51,2019-07-10T05:29:30,5.51,5.71,13.65,14.08,0.68,-0.2,0.47,288.0,2383.0,0.0,0.0601,0.000214,2.84e-08,3.58e-06,9.34e-05,1.31e-05,5.89e-10,1.29e-08,0.000403,9.53e-07,3.34e-10,2.41e-08,6.16e-07,6.09e-10,8.17e-11,8.53e-11
2019-07-13T04:37:02,2019-07-13T04:38:34,2019-07-13T04:38:10,5.12,5.15,13.9,14.0,0.17,-0.02,0.14,300.0,2324.0,0.0,0.0531,0.000214,2.57e-08,3.17e-06,0.000192,5.17e-05,6.59e-10,2.71e-08,6.27e-05,2.48e-07,1.4e-10,3.74e-09,5.68e-07,5.55e-10,7.8e-11,8e-11
