Start_Date_time,Stop_Date_time,Closest_Date_time,Lrb,Lfb,MLTrb,MLTfb,distmin,dLmin,dMLTmin,EMFb,B1b,B2b,SpecETot_lb,SpecEMax_lb,SpecEMed_lb,SpecEAvg_lb,SpecETot_ub,SpecEMax_ub,SpecEMed_ub,SpecEAvg_ub,SpecBTot_lb,SpecBMax_lb,SpecBMed_lb,SpecBAvg_lb,SpecBTot_ub,SpecBMax_ub,SpecBMed_ub,SpecBAvg_ub
2016-08-30T03:07:52,2016-08-30T03:08:41,2016-08-30T03:08:36,6.02,5.93,2.76,1.98,1.23,0.09,0.78,428.0,5355.0,0.0,2.16,0.0632,1.24e-07,0.000129,0.00271,6.54e-05,1.21e-08,3.76e-07,0.00211,6.97e-05,3.44e-10,1.26e-07,1.21e-06,2.26e-09,1.65e-10,1.67e-10
2016-08-30T19:37:47,2016-08-30T19:38:26,2016-08-30T19:38:00,5.33,5.18,1.68,1.05,0.88,0.15,0.62,309.0,0.0,35.0,4.89,0.0535,1.44e-05,0.000292,3.46,0.044,5.97e-06,0.00048,0.00898,0.000247,3.62e-10,5.36e-07,0.00369,6.1e-05,7.93e-10,5.12e-07
2017-07-01T07:21:42,2017-07-01T07:22:56,2017-07-01T07:22:24,5.0,4.92,17.05,17.65,0.79,0.08,0.61,288.0,0.0,0.0,0.00277,3.12e-06,4.13e-09,1.65e-07,1.96e-05,2.39e-06,7.1e-10,2.79e-09,5.91e-06,8.33e-08,1.94e-10,3.52e-10,1.1e-06,2.43e-10,1.54e-10,1.56e-10
2017-07-02T10:17:28,2017-07-02T10:18:51,2017-07-02T10:18:15,4.99,4.95,16.91,16.93,0.04,0.03,0.02,336.0,0.0,0.0,0.00936,2.83e-05,6.43e-08,5.58e-07,0.000472,2.9e-06,9.04e-10,6.74e-08,5.75e-05,6.53e-07,2.6e-10,3.43e-09,1.11e-06,5.03e-10,1.56e-10,1.59e-10
2017-07-02T15:08:42,2017-07-02T15:09:41,2017-07-02T15:09:30,4.94,5.94,13.8,14.39,1.28,-1.0,0.59,360.0,0.0,19.0,0.0084,4.66e-05,7.72e-08,5.01e-07,0.0122,0.000931,1.39e-09,1.7e-06,8.4e-06,1.02e-08,2.03e-10,5.01e-10,2.34e-06,2.48e-07,1.57e-10,3.26e-10
2017-07-03T14:19:02,2017-07-03T14:22:00,2017-07-03T14:20:43,3.3,3.11,18.56,19.19,0.55,0.19,0.61,708.0,0.0,0.0,0.00328,9.1e-05,4.51e-08,2.84e-07,1.1e-05,1.81e-06,8.71e-10,3.85e-09,1.04e-05,5.32e-07,2.77e-10,8.95e-10,4.45e-07,5.23e-09,1.49e-10,1.56e-10
2017-07-06T12:33:37,2017-07-06T12:35:28,2017-07-06T12:34:28,5.09,4.93,16.52,16.22,0.43,0.16,0.3,284.0,0.0,0.0,0.0212,6.43e-05,8.54e-08,1.27e-06,1.37e-05,4.6e-08,7.29e-10,1.91e-09,0.000311,1.56e-06,2.1e-10,1.85e-08,1.13e-06,2.38e-10,1.55e-10,1.57e-10
2017-07-09T11:51:50,2017-07-09T11:53:15,2017-07-09T11:52:37,5.35,5.4,16.12,16.49,0.51,-0.05,0.35,300.0,4529.0,0.0,0.00359,2.73e-06,4.81e-08,2.14e-07,0.000996,2.6e-06,9.22e-10,1.38e-07,3.07e-05,7.44e-08,4.33e-10,1.83e-09,1.17e-06,2.53e-10,1.6e-10,1.61e-10
2017-07-09T18:19:07,2017-07-09T18:21:22,2017-07-09T18:20:00,5.63,5.33,14.73,14.61,0.37,0.3,0.18,240.0,4.0,0.0,0.171,0.0011,2.74e-06,1.02e-05,0.00148,8.71e-05,1.01e-09,2.04e-07,0.00163,5.12e-06,1.09e-08,9.74e-08,2.06e-06,6.58e-07,1.64e-10,2.85e-10
2017-07-09T19:54:47,2017-07-09T19:55:46,2017-07-09T19:54:58,5.75,5.1,15.94,15.4,1.03,0.65,0.59,264.0,4354.0,0.0,0.0835,0.000307,1e-06,4.98e-06,0.00315,3.13e-06,1.06e-09,4.37e-07,0.00137,5.12e-06,8.86e-09,8.15e-08,1.22e-06,1.01e-09,1.67e-10,1.69e-10
2017-07-09T21:28:47,2017-07-09T21:29:17,2017-07-09T21:29:01,4.82,4.3,17.29,16.39,1.2,0.52,0.9,288.0,6175.0,0.0,0.154,0.000235,2.42e-06,9.18e-06,0.00059,2.99e-06,1.29e-09,8.23e-08,0.00134,2.28e-06,7.88e-09,8e-08,1.17e-06,3.87e-10,1.59e-10,1.64e-10
2017-07-11T09:47:19,2017-07-11T09:49:03,2017-07-11T09:48:22,4.13,4.08,17.35,17.28,0.1,0.06,0.08,1176.0,2298.0,0.0,0.00626,2.1e-05,3.4e-08,4.01e-07,4.5e-06,2.17e-08,6.82e-10,9.56e-10,6.52e-05,6.65e-07,1.99e-10,4.18e-09,7.19e-07,3.89e-10,1.51e-10,1.53e-10
2017-07-11T14:39:02,2017-07-11T14:40:03,2017-07-11T14:39:56,5.42,6.34,14.0,14.53,1.2,-0.92,0.46,228.0,0.0,0.0,0.00749,6.1e-06,1.09e-07,4.46e-07,0.000198,4.81e-06,1.58e-09,2.75e-08,9.09e-06,2.43e-08,3.06e-10,5.42e-10,1.61e-06,1.72e-08,1.66e-10,2.23e-10
2017-07-11T16:14:50,2017-07-11T16:16:09,2017-07-11T16:15:05,5.76,5.01,15.28,14.89,0.94,0.75,0.44,312.0,0.0,0.0,0.0116,8.14e-05,1.12e-07,6.95e-07,0.00186,3.49e-06,2.12e-09,2.58e-07,0.000159,2.88e-06,3.92e-10,9.5e-09,1.37e-06,6.31e-09,1.69e-10,1.89e-10
2017-07-12T19:13:23,2017-07-12T19:14:22,2017-07-12T19:13:37,5.81,5.1,15.58,15.03,1.07,0.71,0.59,360.0,0.0,0.0,0.0529,0.000223,5.25e-07,3.15e-06,0.00282,3.17e-06,8.91e-10,3.91e-07,0.0012,3.77e-06,1e-09,7.17e-08,1.19e-06,8.35e-10,1.64e-10,1.65e-10
2017-07-16T15:00:57,2017-07-16T15:01:51,2017-07-16T15:01:25,4.21,3.61,17.09,16.24,1.06,0.6,0.84,368.0,0.0,19.0,0.0168,0.0019,7.25e-09,1.03e-06,0.000702,1.99e-05,9.75e-10,1.25e-07,1.07e-05,1.18e-07,1.96e-10,6.55e-10,8.88e-07,3.04e-10,1.56e-10,1.58e-10
2017-07-16T23:01:57,2017-07-16T23:02:56,2017-07-16T23:02:28,5.26,5.33,16.46,16.91,0.61,-0.07,0.45,450.0,0.0,0.0,0.0396,0.0004,2e-07,2.36e-06,0.00141,3.17e-06,9.06e-10,1.95e-07,0.000594,1.65e-05,5.51e-10,3.54e-08,1.17e-06,2.46e-10,1.61e-10,1.62e-10
2017-07-17T14:50:07,2017-07-17T14:52:34,2017-07-17T14:51:41,5.74,6.17,14.52,14.77,0.56,-0.43,0.26,499.0,5899.0,0.0,0.161,0.000472,2.44e-06,9.61e-06,0.00378,3.41e-06,6.54e-09,5.24e-07,0.000832,1.64e-06,9.36e-09,4.96e-08,1.27e-06,9.69e-10,1.68e-10,1.76e-10
2017-07-21T17:07:13,2017-07-21T17:09:46,2017-07-21T17:08:34,5.75,5.54,14.43,14.28,0.28,0.22,0.16,480.0,0.0,59.0,0.312,0.00809,1.75e-06,1.86e-05,0.0282,0.00108,1.11e-08,3.91e-06,0.0011,2.25e-05,5.93e-09,6.53e-08,6.9e-05,3.03e-06,1.87e-10,9.57e-09
2017-07-21T18:43:28,2017-07-21T18:44:17,2017-07-21T18:43:32,5.66,4.84,15.67,15.05,1.15,0.82,0.57,468.0,0.0,15.0,0.215,0.00303,3.63e-06,1.28e-05,0.0129,0.000148,1.03e-08,1.79e-06,0.00103,2.12e-05,1.93e-08,6.16e-08,2.4e-05,7.18e-07,1.84e-10,3.33e-09
2017-07-22T20:04:56,2017-07-22T20:06:28,2017-07-22T20:06:07,5.81,6.21,14.64,14.97,0.69,-0.41,0.39,482.0,0.0,59.0,0.259,0.0255,9.64e-07,1.55e-05,0.0322,0.00388,2.22e-08,4.45e-06,0.000841,8.5e-05,2.96e-09,5.01e-08,4.71e-05,1.62e-05,1.75e-10,6.52e-09
2017-07-22T21:39:42,2017-07-22T21:40:51,2017-07-22T21:40:22,5.64,5.73,15.77,16.09,0.52,-0.09,0.32,480.0,0.0,47.0,0.381,0.0063,6.39e-07,2.27e-05,0.0224,0.00411,4.87e-09,3.11e-06,0.00115,3.02e-05,2.18e-09,6.86e-08,5.13e-06,2.41e-07,1.72e-10,7.11e-10
2017-11-21T00:51:42,2017-11-21T00:52:51,2017-11-21T00:52:13,5.59,5.56,9.76,8.95,1.19,0.04,0.81,295.0,0.0,63.0,0.25,0.00965,5.02e-07,1.6e-05,0.0758,0.00254,3.73e-09,1.12e-05,0.000732,1.72e-05,1.21e-09,4.68e-08,0.000147,3.7e-06,1.8e-10,2.17e-08
2017-11-21T07:40:44,2017-11-21T07:42:58,2017-11-21T07:42:02,3.8,3.76,8.08,8.48,0.4,0.05,0.4,272.0,1081.0,71.0,0.254,0.0378,8.87e-08,1.74e-05,0.241,0.0175,1.08e-06,5.45e-05,4.4e-05,1.45e-05,2.52e-10,3.01e-09,0.000117,4.34e-05,4.83e-10,2.65e-08
2017-11-21T19:46:37,2017-11-21T19:48:52,2017-11-21T19:48:09,6.1,5.81,10.46,10.77,0.54,0.28,0.28,2249.0,7124.0,83.0,4.85,0.0815,3.46e-05,0.000289,0.0177,0.00211,1.95e-07,2.45e-06,0.0109,0.000267,4.32e-08,6.52e-07,1.35e-05,2.63e-06,2e-10,1.87e-09
2017-11-22T10:34:57,2017-11-22T10:37:02,2017-11-22T10:36:11,4.07,4.07,8.12,8.08,0.04,0.0,0.04,264.0,0.0,0.0,0.00716,7.57e-05,8.92e-08,4.67e-07,0.00689,0.000972,1.4e-09,1.34e-06,1.16e-05,2.39e-08,2.34e-10,7.55e-10,1.08e-05,3.01e-06,1.57e-10,2.11e-09
2017-11-22T13:08:44,2017-11-22T13:10:03,2017-11-22T13:09:17,6.35,6.47,10.53,10.43,0.18,-0.12,0.06,300.0,0.0,138.0,16.6,0.0987,2.97e-05,0.000989,1.3,0.0858,4.76e-06,0.00018,0.0221,8.85e-05,5.58e-08,1.32e-06,0.000868,7.51e-05,1.26e-09,1.2e-07
2017-11-22T22:46:23,2017-11-22T22:47:31,2017-11-22T22:46:49,5.83,6.02,10.44,9.62,1.28,-0.19,0.83,288.0,0.0,7.0,0.0961,0.0246,4.58e-08,5.73e-06,0.141,0.0289,1.47e-08,1.95e-05,0.000184,8.52e-05,3.13e-10,1.1e-08,5e-05,3.51e-06,1.72e-10,6.93e-09
2017-11-24T00:07:37,2017-11-24T00:08:56,2017-11-24T00:08:12,5.43,5.46,9.35,9.15,0.28,-0.03,0.18,172.0,0.0,31.0,0.0435,0.00111,6.62e-08,4.55e-06,0.0218,0.000753,1.42e-08,5.31e-06,5.82e-06,6.36e-08,2.46e-10,6.1e-10,1.78e-05,3.98e-06,1.76e-10,4.34e-09
2017-11-25T22:01:37,2017-11-25T22:03:03,2017-11-25T22:02:12,5.86,5.95,10.07,9.91,0.27,-0.09,0.16,288.0,0.0,142.0,0.00581,0.000565,6.2e-09,3.46e-07,0.0453,0.00136,2.62e-08,6.27e-06,7.37e-06,2.42e-08,2.1e-10,4.39e-10,7.06e-06,1.43e-07,1.74e-10,9.78e-10
2017-11-28T11:41:28,2017-11-28T11:42:56,2017-11-28T11:42:12,6.04,6.15,9.88,9.68,0.35,-0.11,0.22,487.0,0.0,261.0,1.89,0.0384,2.22e-06,0.000112,0.0818,0.00667,1.88e-08,1.13e-05,0.0055,0.000203,8.04e-09,3.28e-07,0.000238,1.72e-05,1.77e-10,3.3e-08
2017-11-28T14:50:47,2017-11-28T14:51:17,2017-11-28T14:51:06,5.34,6.19,12.09,11.19,1.57,-0.86,0.9,488.0,0.0,23.0,0.474,0.00685,3.81e-06,2.83e-05,0.0149,0.00178,5.53e-09,2.07e-06,0.00156,1.26e-05,1.27e-08,9.28e-08,3.02e-05,3.27e-06,1.7e-10,4.18e-09
2017-12-04T11:48:08,2017-12-04T11:49:31,2017-12-04T11:48:56,6.25,6.42,10.29,9.75,0.92,-0.17,0.47,510.0,0.0,51.0,0.226,0.00166,2.24e-07,1.35e-05,0.0364,0.00119,5.04e-07,5.04e-06,0.006,3.96e-05,7.96e-10,3.58e-07,0.000221,8.68e-06,3.32e-10,3.07e-08
2017-12-04T21:23:31,2017-12-04T21:25:09,2017-12-04T21:24:32,5.86,5.87,10.08,10.15,0.1,-0.01,0.08,368.0,0.0,7.0,1.4,0.0668,4.08e-07,8.33e-05,1.54,0.0521,1.41e-05,0.000214,0.00125,0.000105,4.21e-10,7.43e-08,0.000952,1.02e-05,7.99e-09,1.32e-07
2017-12-05T16:17:44,2017-12-05T16:19:28,2017-12-05T16:19:05,5.89,5.64,11.11,11.34,0.45,0.25,0.27,413.0,0.0,67.0,1.96,0.114,1.6e-05,0.000117,0.331,0.03,1.21e-06,4.58e-05,0.00212,0.000185,2.17e-08,1.26e-07,0.000296,3.07e-05,3.78e-10,4.11e-08
2017-12-05T22:45:28,2017-12-05T22:46:56,2017-12-05T22:46:41,5.54,5.26,8.97,9.56,0.88,0.28,0.59,488.0,0.0,47.0,0.262,0.0245,2.1e-07,1.56e-05,0.215,0.0048,2.91e-07,2.98e-05,0.000643,6.33e-05,6.09e-10,3.83e-08,0.00042,6.66e-06,2.86e-10,5.81e-08
2017-12-06T07:12:42,2017-12-06T07:13:56,2017-12-06T07:13:45,5.36,5.25,9.17,8.64,0.75,0.11,0.53,420.0,0.0,7.0,0.176,0.000937,1.69e-06,1.05e-05,0.0833,0.00248,6.58e-09,1.15e-05,0.00075,2.68e-06,3.23e-09,4.47e-08,4.68e-05,4.8e-07,1.72e-10,6.48e-09
2017-12-07T01:41:44,2017-12-07T01:42:57,2017-12-07T01:42:42,5.56,5.52,9.07,8.88,0.28,0.04,0.2,492.0,0.0,0.0,0.0209,0.00152,2.27e-08,1.25e-06,0.0102,0.000279,6.65e-09,1.41e-06,9.87e-06,2.91e-07,2.12e-10,5.88e-10,3.03e-05,8.3e-07,1.7e-10,4.19e-09
2017-12-07T20:38:44,2017-12-07T20:39:57,2017-12-07T20:39:49,5.92,5.42,9.72,10.35,1.04,0.5,0.6,3.0,0.0,142.0,2.47,0.0616,1.89e-07,0.000147,0.652,0.00831,4.67e-06,9.05e-05,0.00273,0.000165,5.55e-10,1.63e-07,0.000245,9.66e-06,2.11e-09,3.4e-08
2017-12-10T09:22:56,2017-12-10T09:24:03,2017-12-10T09:23:57,5.37,5.22,8.82,8.5,0.46,0.15,0.31,360.0,0.0,0.0,0.00476,8.18e-06,4.36e-08,2.84e-07,0.00198,3.76e-06,7.32e-10,2.74e-07,0.000112,5.49e-07,3.45e-10,6.68e-09,1.19e-06,2.54e-10,1.63e-10,1.64e-10
2018-02-26T12:08:37,2018-02-26T12:10:03,2018-02-26T12:09:21,4.93,4.92,8.28,8.75,0.6,0.0,0.47,348.0,0.0,0.0,0.00842,0.000493,4.24e-08,5.02e-07,0.0117,0.0011,7.12e-10,1.65e-06,3.06e-05,9.3e-08,2.14e-10,1.82e-09,2.93e-06,2.82e-07,1.56e-10,4.12e-10
2018-02-26T18:31:08,2018-02-26T18:32:31,2018-02-26T18:31:57,5.72,5.85,6.27,6.51,0.37,-0.13,0.23,432.0,0.0,19.0,0.583,0.0531,4.91e-08,3.47e-05,0.195,0.018,1.85e-09,2.7e-05,1.54e-05,6.54e-07,2.01e-10,9.15e-10,2.55e-05,8.54e-06,1.63e-10,3.54e-09
2018-02-27T06:38:19,2018-02-27T06:40:34,2018-02-27T06:39:20,4.39,4.36,8.81,9.29,0.56,0.03,0.48,396.0,0.0,19.0,4.59,0.218,1.24e-07,0.000274,0.219,0.0308,2.9e-09,3.69e-05,0.00394,0.000722,2.12e-10,2.35e-07,1.38e-05,8.85e-07,1.55e-10,2.33e-09
2018-03-01T19:21:33,2018-03-01T19:22:51,2018-03-01T19:21:58,5.74,5.37,7.04,6.6,0.73,0.37,0.43,300.0,0.0,67.0,1.91,0.0561,1.02e-06,0.000114,0.48,0.0146,1.73e-07,6.65e-05,0.00715,0.000253,4.87e-10,4.26e-07,0.00018,6.1e-06,3.14e-10,2.5e-08
2018-03-03T09:19:07,2018-03-03T09:20:57,2018-03-03T09:20:05,4.01,3.99,9.02,9.38,0.38,0.02,0.36,122.0,0.0,0.0,0.0045,6.73e-06,4.3e-09,2.84e-07,5.06e-06,7.46e-09,5.66e-10,1.1e-09,1.74e-05,7.99e-08,1.84e-10,1.1e-09,6.93e-07,2.22e-10,1.49e-10,1.5e-10
2018-03-04T12:12:07,2018-03-04T12:14:09,2018-03-04T12:13:16,3.94,3.96,9.03,8.91,0.13,-0.02,0.13,164.0,0.0,0.0,0.00653,1.02e-05,3.74e-09,4.22e-07,4.69e-06,3.45e-08,5.54e-10,1.04e-09,0.000152,3.06e-07,1.86e-10,9.83e-09,6.79e-07,2.11e-10,1.49e-10,1.5e-10
2018-03-29T18:38:42,2018-03-29T18:39:22,2018-03-29T18:39:03,5.88,6.36,6.18,7.02,1.42,-0.48,0.84,344.0,0.0,0.0,0.00176,4.94e-06,1.97e-09,1.05e-07,0.00398,5.97e-06,1.14e-09,5.51e-07,4.05e-06,1e-09,2.09e-10,2.41e-10,1.18e-06,2.58e-10,1.63e-10,1.64e-10
2018-03-29T20:13:08,2018-03-29T20:14:46,2018-03-29T20:13:57,4.99,4.88,7.54,7.28,0.35,0.11,0.26,380.0,0.0,0.0,0.00474,4.9e-06,1.43e-09,2.83e-07,7.92e-05,3.21e-06,6.65e-10,1.11e-08,3.27e-06,8.17e-10,1.78e-10,1.95e-10,1.11e-06,2.37e-10,1.55e-10,1.57e-10
2018-04-20T20:57:19,2018-04-20T20:59:03,2018-04-20T20:58:24,4.33,4.44,7.7,7.96,0.31,-0.11,0.27,276.0,0.0,43.0,1.35,0.0736,2.69e-07,8.43e-05,0.0478,0.00555,3.5e-09,8.86e-06,0.000704,5.67e-05,2.46e-10,4.41e-08,5.43e-06,1.17e-06,1.56e-10,1.01e-09
2018-04-23T20:11:50,2018-04-23T20:13:15,2018-04-23T20:12:48,4.81,5.08,7.12,7.77,0.86,-0.26,0.65,336.0,1692.0,11.0,0.371,0.00685,6.5e-07,2.21e-05,0.00195,1.82e-05,7.55e-09,2.94e-07,0.00159,4.59e-05,6.36e-10,9.5e-08,5.03e-06,3.24e-08,1.67e-10,7.58e-10
2018-05-03T22:24:02,2018-05-03T22:25:03,2018-05-03T22:24:34,4.19,4.46,7.5,8.31,0.96,-0.26,0.81,296.0,0.0,39.0,0.00379,0.00037,4.5e-09,2.5e-07,0.000386,3.47e-06,6.05e-10,7.65e-08,9.55e-06,3.52e-07,1.79e-10,6.31e-10,7.82e-07,2.3e-10,1.53e-10,1.55e-10
2018-05-11T18:43:37,2018-05-11T18:44:22,2018-05-11T18:43:40,3.3,3.66,7.86,8.84,0.96,-0.36,1.01,236.0,0.0,59.0,1.4,0.0695,6.39e-08,0.000122,0.0245,0.00309,1.53e-09,8.13e-06,1.65e-05,4.56e-07,1.76e-10,1.43e-09,4.81e-07,2.61e-09,1.49e-10,1.59e-10
2018-08-03T10:26:19,2018-08-03T10:28:03,2018-08-03T10:27:22,4.13,4.02,22.41,23.38,1.04,0.11,0.98,264.0,0.0,99.0,2.61,0.165,9.82e-09,0.000164,0.183,0.0772,1.34e-09,3.66e-05,1.94e-05,1.5e-06,1.83e-10,1.22e-09,1.49e-06,2.8e-07,1.51e-10,2.97e-10
2018-08-04T03:54:00,2018-08-04T03:56:57,2018-08-04T03:55:44,3.29,3.39,21.75,22.31,0.5,-0.1,0.57,228.0,0.0,0.0,0.00273,1.44e-05,1.09e-08,2.3e-07,1.59e-05,4.13e-07,9.74e-10,5.28e-09,8.53e-06,7.48e-08,2.31e-10,7.18e-10,4.75e-07,1.35e-09,1.52e-10,1.58e-10
2018-08-06T10:43:28,2018-08-06T10:44:36,2018-08-06T10:44:07,4.88,4.85,23.12,23.36,0.31,0.03,0.24,336.0,0.0,0.0,0.00439,4.66e-06,1.09e-09,2.62e-07,2.72e-05,8.86e-08,6.24e-10,3.86e-09,3.63e-06,3.69e-08,1.81e-10,2.17e-10,1.16e-06,3.31e-08,1.53e-10,1.64e-10
2018-08-07T15:10:47,2018-08-07T15:11:26,2018-08-07T15:11:10,6.04,6.11,0.42,0.27,0.27,-0.07,0.16,420.0,337.0,95.0,6.14,0.132,3.15e-07,0.000366,0.0728,0.0204,4.86e-08,1.01e-05,0.000209,1.98e-05,3.86e-10,1.24e-08,1.79e-06,1.27e-07,1.67e-10,2.49e-10
